,Date,Derived Earnings Growth,S&P,S&P Earnings,S&P SPS,S&P Margins,Actual Earnings Growth,Sales YoY Growth,Derived Margins
6893,2019-10-11,11.42018642402357,2970.27,164.41,1352.63,0.12154839091251857,8.99628745690797,0.019676635101126383,
6894,2019-10-12,12.203500331357219,2970.27,164.41,1352.63,0.12154839091251857,8.99628745690797,0.019676635101126383,
6895,2019-10-13,12.71325156497872,2970.27,164.41,1352.63,0.12154839091251857,8.99628745690797,0.019676635101126383,
6896,2019-10-14,12.587426649966375,2966.15,164.41,1352.61,0.12155018815475267,8.99628745690797,0.019676635101126383,
6897,2019-10-15,12.587426649966375,2995.68,164.41,1352.59,0.12155198545013642,8.99628745690797,0.019676635101126383,
6898,2019-10-16,12.587426649966375,2989.69,164.41,1352.59,0.12155198545013642,8.99628745690797,0.019676635101126383,
6899,2019-10-17,12.021046253015385,2997.95,164.41,1352.6,0.12155108679580069,8.99628745690797,0.019676635101126383,
6900,2019-10-18,11.272875322938063,2986.2,164.41,1352.59,0.12155198545013642,8.99628745690797,0.019676635101126383,
6901,2019-10-19,13.526030867338278,2986.2,164.41,1352.59,0.12155198545013642,8.99628745690797,0.019676635101126383,
6902,2019-10-20,13.400883499801722,2986.2,164.41,1352.59,0.12155198545013642,8.99628745690797,0.019676635101126383,
6903,2019-10-21,13.426142375893988,3006.72,164.41,1352.58,0.12155288411776013,8.99628745690797,0.019676635101126383,
6904,2019-10-22,13.426142375893988,2995.99,164.41,1352.61,0.12155018815475267,8.99628745690797,0.019676635101126383,
6905,2019-10-23,13.426142375893988,3004.52,164.41,1352.61,0.12155018815475267,8.99628745690797,0.019676635101126383,
6906,2019-10-24,13.66807982631829,3010.29,164.4,1352.58,0.12154549083972853,8.989657915672232,0.019676635101126383,
6907,2019-10-25,13.8452963942905,3022.55,164.4,1352.51,0.12155178150253973,8.989657915672232,0.019676635101126383,
6908,2019-10-26,13.292386890424979,3022.55,164.4,1352.51,0.12155178150253973,8.989657915672232,0.019676635101126383,
6909,2019-10-27,13.690639361600489,3022.55,164.4,1352.51,0.12155178150253973,8.989657915672232,0.019676635101126383,
6910,2019-10-28,13.695037553763115,3039.42,164.4,1352.54,0.12154908542446065,8.989657915672232,0.019676635101126383,
6911,2019-10-29,13.695037553763115,3036.89,164.4,1352.53,0.12154998410386461,8.989657915672232,0.019676635101126383,
6912,2019-10-30,13.695037553763115,3046.77,164.4,1352.53,0.12154998410386461,8.989657915672232,0.019676635101126383,
6913,2019-10-31,13.695037553763115,3037.56,164.4,1352.52,0.12155088279655754,8.989657915672232,0.019676635101126383,
6914,2019-11-01,13.396890059964363,3066.91,164.4,1352.51,0.12155178150253973,8.989657915672232,0.019676635101126383,
6915,2019-11-02,13.604668286490352,3066.91,164.4,1352.51,0.12155178150253973,8.989657915672232,0.019676635101126383,
6916,2019-11-03,13.439019968536314,3066.91,164.4,1352.51,0.12155178150253973,8.989657915672232,0.019676635101126383,
6917,2019-11-04,13.356976284041167,3078.27,164.4,1352.51,0.12155178150253973,8.989657915672232,0.019676635101126383,
6918,2019-11-05,12.404146104330295,3074.62,164.41,1352.51,0.12155917516321506,8.99628745690797,0.019676635101126383,
6919,2019-11-06,12.404146104330295,3076.78,164.41,1352.49,0.12156097272438243,2.762672667041688,0.019676635101126383,
6920,2019-11-07,12.404146104330295,3085.18,164.41,1352.52,0.12155827640256706,2.6920674578388537,0.019676635101126383,
6921,2019-11-08,12.140358107375079,3093.08,164.41,1352.52,0.12155827640256706,2.6920674578388537,0.019676635101126383,
6922,2019-11-09,11.83378856696757,3093.08,164.41,1352.52,0.12155827640256706,2.6920674578388537,0.019676635101126383,
6923,2019-11-10,13.083413256193609,3093.08,164.41,1352.52,0.12155827640256706,2.6920674578388537,0.019676635101126383,
6924,2019-11-11,12.489445834049121,3087.01,164.41,1352.52,0.12155827640256706,2.6920674578388537,0.019676635101126383,
6925,2019-11-12,12.452420630470016,3091.84,164.41,1352.51,0.12155917516321506,2.6728283269843223,0.019676635101126383,
6926,2019-11-13,12.452420630470016,3094.04,164.41,1352.5,0.12156007393715342,2.660006244146107,0.019676635101126383,
6927,2019-11-14,12.452420630470016,3096.63,164.41,1352.5,0.12156007393715342,2.647187363426373,0.019676635101126383,
6928,2019-11-15,12.582454768685722,3120.46,164.41,1352.49,0.12156097272438243,2.647187363426373,0.019676635101126383,
6929,2019-11-16,12.20076133343494,3120.46,164.41,1352.49,0.12156097272438243,2.647187363426373,0.019676635101126383,
6930,2019-11-17,13.454233946023606,3120.46,164.41,1352.49,0.12156097272438243,2.647187363426373,0.019676635101126383,
6931,2019-11-18,14.307545099676219,3122.03,164.41,1352.49,0.12156097272438243,2.647187363426373,0.019676635101126383,
6932,2019-11-19,13.583542057756432,3120.18,163.39,1366.14,0.1195997481956461,2.003995505056788,0.019676635101126383,
6933,2019-11-20,13.583542057756432,3108.46,163.41,1366.13,0.11961526355471294,2.0228507211088376,0.019676635101126383,
6934,2019-11-21,13.583542057756432,3103.54,163.42,1366.12,0.11962345913975346,2.029094087532002,0.019676635101126383,
6935,2019-11-22,13.269079536526561,3110.29,163.42,1366.12,0.11962345913975346,2.029094087532002,0.019676635101126383,
6936,2019-11-23,12.602520076070078,3110.29,163.42,1366.12,0.11962345913975346,2.029094087532002,0.019676635101126383,
6937,2019-11-24,12.414117162093618,3110.29,163.42,1366.12,0.11962345913975346,2.029094087532002,0.019676635101126383,
6938,2019-11-25,12.255713548605428,3133.64,163.43,1366.11,0.11963165484477825,2.028967411661875,0.019676635101126383,
6939,2019-11-26,11.956550865761102,3140.52,163.45,1366.14,0.11964366755969372,2.0350833385354816,0.019676635101126383,
6940,2019-11-27,11.956550865761102,3153.63,163.44,1366.16,0.11963459624055747,2.0288407516074747,0.019676635101126383,
6941,2019-11-28,11.956550865761102,3153.63,163.44,1366.16,0.11963459624055747,2.0288407516074747,0.019676635101126383,
6942,2019-11-29,11.987832481484958,3140.98,163.44,1366.16,0.11963459624055747,2.0288407516074747,0.019676635101126383,
6943,2019-11-30,12.409306466324352,3140.98,163.44,1366.16,0.11963459624055747,2.0288407516074747,0.019676635101126383,
6944,2019-11-30,12.145465929155336,3140.98,163.44,1366.16,0.11963459624055747,2.0288407516074747,0.019676635101126383,
6945,2019-12-01,14.189084411460072,3140.98,163.44,1366.16,0.11963459624055747,2.0288407516074747,0.019676635101126383,
6946,2019-12-02,15.402077125654188,3113.87,163.44,1366.16,0.11963459624055747,2.0224719101123556,0.019676635101126383,
6947,2019-12-03,15.402077125654188,3093.2,163.57,1366.15,0.11973062987226878,2.1036204744069975,0.019676635101126383,
6948,2019-12-04,15.402077125654188,3112.76,163.58,1366.17,0.11973619681298814,2.109862671660445,0.019676635101126383,
6949,2019-12-05,17.629289394513336,3117.43,163.57,1366.16,0.11972975346957895,2.084503526181125,0.019676635101126383,
6950,2019-12-06,15.596510840557613,3145.91,163.57,1366.14,0.11973150628778893,2.084503526181125,0.019676635101126383,
6951,2019-12-07,15.965094134945986,3145.91,163.57,1366.14,0.11973150628778893,2.084503526181125,0.019676635101126383,
6952,2019-12-08,15.185287458334216,3145.91,163.57,1366.14,0.11973150628778893,2.084503526181125,0.019676635101126383,
6953,2019-12-09,14.796981472732597,3135.96,163.57,1366.14,0.11973150628778893,2.084503526181125,0.019676635101126383,
6954,2019-12-10,14.796981472732597,3132.52,163.57,1366.14,0.11973150628778893,2.084503526181125,0.019676635101126383,
6955,2019-12-11,14.796981472732597,3141.63,163.57,1366.14,0.11973150628778893,2.084503526181125,0.019676635101126383,
6956,2019-12-12,15.694672059070882,3168.57,163.57,1366.14,0.11973150628778893,2.084503526181125,0.019676635101126383,
6957,2019-12-13,13.175320992573262,3168.8,163.57,1366.14,0.11973150628778893,2.084503526181125,0.019676635101126383,
6958,2019-12-14,15.555542725581773,3168.8,163.57,1366.14,0.11973150628778893,2.084503526181125,0.019676635101126383,
6959,2019-12-15,15.857580448012897,3168.8,163.57,1366.14,0.11973150628778893,2.084503526181125,0.019676635101126383,
6960,2019-12-16,15.300610903977514,3191.45,163.57,1366.14,0.11973150628778893,2.084503526181125,0.019676635101126383,
6961,2019-12-17,15.300610903977514,3192.52,163.57,1366.13,0.11973238271613974,2.084503526181125,0.019676635101126383,
6962,2019-12-18,15.300610903977514,3191.14,163.57,1366.07,0.11973764155570359,2.084503526181125,0.019676635101126383,
6963,2019-12-19,13.899669216166814,3205.37,163.57,1366.06,0.1197385180738767,2.084503526181125,0.019676635101126383,
6964,2019-12-20,14.49601777041201,3221.22,163.57,1366.06,0.1197385180738767,2.084503526181125,0.019676635101126383,
6965,2019-12-21,13.09790153770112,3221.22,163.57,1366.06,0.1197385180738767,2.084503526181125,0.019676635101126383,
6966,2019-12-22,12.79556826558067,3221.22,163.57,1366.06,0.1197385180738767,2.084503526181125,0.019676635101126383,
6967,2019-12-23,14.883553603001502,3224.01,163.57,1366.06,0.1197385180738767,2.084503526181125,0.019676635101126383,
6968,2019-12-24,14.883553603001502,3223.38,163.57,1366.06,0.1197385180738767,2.084503526181125,0.019676635101126383,
6969,2019-12-25,14.883553603001502,3223.38,163.57,1366.06,0.1197385180738767,2.084503526181125,0.019676635101126383,
6970,2019-12-26,13.251724840701655,3239.91,163.57,1366.06,0.1197385180738767,2.084503526181125,0.019676635101126383,
6971,2019-12-27,13.096899197647446,3240.02,163.57,1366.06,0.1197385180738767,2.084503526181125,0.019676635101126383,
6972,2019-12-28,13.069271970750862,3240.02,163.57,1366.06,0.1197385180738767,2.084503526181125,0.019676635101126383,
6973,2019-12-29,12.328485168727212,3240.02,163.57,1366.06,0.1197385180738767,2.084503526181125,0.019676635101126383,
6974,2019-12-30,11.991283469927595,3221.29,163.57,1366.06,0.1197385180738767,2.084503526181125,0.019676635101126383,
6975,2019-12-31,11.991283469927595,3230.78,163.57,1366.06,0.1197385180738767,2.014469252837703,0.03698782635986353,
6976,2020-01-01,11.991283469927595,3230.78,163.47,1365.58,0.11970737708519458,1.9521017837096144,0.03698782635986353,
6977,2020-01-02,11.986857097108015,3257.85,163.47,1365.58,0.11970737708519458,1.9521017837096144,0.03698782635986353,
6978,2020-01-03,12.828184176796213,3234.85,163.47,1365.58,0.11970737708519458,1.9521017837096144,0.03698782635986353,
6979,2020-01-04,13.214081596560874,3234.85,163.47,1365.58,0.11970737708519458,1.9521017837096144,0.03698782635986353,
6980,2020-01-05,11.655016374635608,3234.85,163.47,1365.58,0.11970737708519458,1.9521017837096144,0.03698782635986353,
6981,2020-01-06,11.60400433836142,3246.28,163.47,1365.57,0.1197082536962587,1.9521017837096144,0.03698782635986353,
6982,2020-01-07,11.60400433836142,3237.18,163.47,1365.56,0.1197091303201617,1.9521017837096144,0.03698782635986353,
6983,2020-01-08,11.60400433836142,3253.05,163.47,1365.56,0.1197091303201617,1.9521017837096144,0.03698782635986353,
6984,2020-01-09,11.16884916180382,3274.7,163.47,1365.56,0.1197091303201617,1.9521017837096144,0.03698782635986353,
6985,2020-01-10,10.42869456168367,3265.35,163.47,1365.56,0.1197091303201617,1.9521017837096144,0.03698782635986353,
6986,2020-01-11,10.651684527961635,3265.35,163.47,1365.56,0.1197091303201617,1.9521017837096144,0.03698782635986353,
6987,2020-01-12,9.983160368261025,3265.35,163.47,1365.56,0.1197091303201617,1.9521017837096144,0.03698782635986353,
6988,2020-01-13,9.153258959507667,3288.13,163.47,1365.56,0.1197091303201617,1.9521017837096144,0.03698782635986353,
6989,2020-01-14,9.153258959507667,3283.15,163.47,1365.56,0.1197091303201617,1.9521017837096144,0.03698782635986353,
6990,2020-01-15,9.153258959507667,3289.29,163.47,1365.56,0.1197091303201617,1.9839041736851915,0.03698782635986353,
6991,2020-01-16,9.4205730715544,3316.81,163.47,1365.56,0.1197091303201617,1.9839041736851915,0.03698782635986353,
6992,2020-01-17,9.626374338614852,3329.62,163.47,1365.62,0.1197038707693209,1.9966306857178484,0.03698782635986353,
6993,2020-01-18,9.306107707415805,3329.62,163.47,1365.62,0.1197038707693209,1.9966306857178484,0.03698782635986353,
6994,2020-01-19,9.028403012059727,3329.62,163.47,1365.62,0.1197038707693209,1.9966306857178484,0.03698782635986353,
6995,2020-01-20,10.04169919793597,3329.62,163.47,1365.61,0.11970474732903245,1.9966306857178484,0.03698782635986353,
6996,2020-01-21,10.04169919793597,3320.79,163.47,1365.61,0.11970474732903245,2.0284608663088344,0.03698782635986353,
6997,2020-01-22,10.04169919793597,3321.75,163.47,1365.61,0.11970474732903245,2.0284608663088344,0.03698782635986353,
6998,2020-01-23,10.365264336556294,3325.54,163.48,1365.65,0.11970856368762127,2.0347022843590024,0.03698782635986353,
6999,2020-01-24,11.051645109640532,3295.47,163.48,1365.64,0.11970944026244104,2.0347022843590024,0.03698782635986353,
7000,2020-01-25,10.366718280688957,3295.47,163.48,1365.64,0.11970944026244104,2.0347022843590024,0.03698782635986353,
7001,2020-01-26,10.96078644178445,3295.47,163.48,1365.64,0.11970944026244104,2.0347022843590024,0.03698782635986353,
7002,2020-01-27,11.492227058369764,3243.63,163.48,1365.65,0.11970856368762127,2.0347022843590024,0.03698782635986353,
7003,2020-01-28,11.492227058369764,3276.24,163.48,1365.52,0.11971996016169664,2.0028701566107143,0.03698782635986353,
7004,2020-01-29,11.492227058369764,3273.4,164.5,1365.08,0.12050575790429865,2.639296187683282,0.03698782635986353,
7005,2020-01-30,12.896076418902823,3283.66,164.46,1365.1,0.12047469049886457,2.659176029962551,0.03698782635986353,
7006,2020-01-31,12.896076418902823,3225.52,164.47,1365.1,0.12048201596952605,2.671827205193833,0.03698782635986353,
7007,2020-02-01,14.679250365974013,3225.52,164.47,1365.1,0.12048201596952605,2.671827205193833,0.03698782635986353,
7008,2020-02-02,16.194155937911574,3225.52,164.47,1365.1,0.12048201596952605,2.671827205193833,0.03698782635986353,
7009,2020-02-03,16.984708281211653,3248.92,164.47,1365.1,0.12048201596952605,2.671827205193833,0.03698782635986353,
7010,2020-02-04,17.185508950300147,3297.59,164.58,1365.17,0.1205564142194745,2.759740259740262,0.03698782635986353,
7011,2020-02-05,17.185508950300147,3334.69,164.51,1363.65,0.12063946027206393,2.7096210276581045,0.03698782635986353,
7012,2020-02-06,17.185508950300147,3345.78,164.49,1363.66,0.12062390918557411,2.716373173473219,0.03698782635986353,
7013,2020-02-07,15.993797503971592,3327.71,164.51,1363.63,0.12064122965907173,2.7288622455351685,0.03698782635986353,
7014,2020-02-08,17.618753088033856,3327.71,164.51,1363.63,0.12064122965907173,2.7288622455351685,0.03698782635986353,
7015,2020-02-09,17.258041227214136,3327.71,164.51,1363.63,0.12064122965907173,2.7288622455351685,0.03698782635986353,
7016,2020-02-10,16.352212049102974,3352.09,164.51,1363.63,0.12064122965907173,2.7288622455351685,0.03698782635986353,
7017,2020-02-11,15.51180405615699,3357.75,164.51,1363.61,0.12064299909798257,2.7288622455351685,0.03698782635986353,
7018,2020-02-12,15.51180405615699,3379.45,164.52,1363.62,0.12064944779337354,2.7351067815661434,0.03698782635986353,
7019,2020-02-13,15.51180405615699,3373.94,164.55,1363.66,0.12066790842292067,2.753840389659068,0.03698782635986353,
7020,2020-02-14,16.791501316685327,3380.16,164.55,1363.66,0.12066790842292067,2.753840389659068,0.03698782635986353,
7021,2020-02-15,17.19180857382119,3380.16,164.55,1363.66,0.12066790842292067,2.753840389659068,0.03698782635986353,
7022,2020-02-16,18.365286321531613,3380.16,164.55,1363.66,0.12066790842292067,2.753840389659068,0.03698782635986353,
7023,2020-02-17,18.395376376843643,3380.16,164.55,1363.65,0.12066879331206688,2.753840389659068,0.03698782635986353,
7024,2020-02-18,19.026332908462365,3370.29,164.55,1363.65,0.12066879331206688,2.760257290951107,0.03698782635986353,
7025,2020-02-19,19.026332908462365,3386.15,164.56,1363.66,0.12067524162914509,2.7665022169487408,0.03698782635986353,
7026,2020-02-20,19.026332908462365,3373.23,164.55,1363.74,0.12066082977693696,2.3002797637550643,0.03698782635986353,
7027,2020-02-21,18.720405784413316,3337.75,164.53,1364.45,0.12058338524680273,2.2560596643878217,0.03698782635986353,
7028,2020-02-22,18.994805540110548,3337.75,164.53,1364.45,0.12058338524680273,2.2560596643878217,0.03698782635986353,
7029,2020-02-23,18.91249493897297,3337.75,164.53,1364.45,0.12058338524680273,2.2560596643878217,0.03698782635986353,
7030,2020-02-24,18.75306681069881,3225.89,164.14,1366.67,0.12010214609232658,1.6661505109941244,0.03698782635986353,
7031,2020-02-25,18.60426037861137,3128.21,164.2,1366.66,0.12014692754598802,1.602623600024744,0.03698782635986353,
7032,2020-02-26,18.60426037861137,3116.39,164.21,1366.6,0.12015951997658424,1.621387462095436,0.03698782635986353,
7033,2020-02-27,18.60426037861137,2978.76,164.76,1366.49,0.1205716836566678,2.0059435364041533,0.03698782635986353,
7034,2020-02-28,18.90927820650498,2954.22,164.74,1366.38,0.12056675302624453,1.9935611688954857,0.03698782635986353,
7035,2020-02-29,20.80823009336703,2954.22,164.74,1366.38,0.12056675302624453,1.9935611688954857,0.03698782635986353,
7036,2020-02-29,19.088078668318786,2954.22,164.74,1366.38,0.12056675302624453,1.9935611688954857,0.03698782635986353,
7037,2020-02-29,19.541905855504893,2954.22,164.74,1366.38,0.12056675302624453,1.9935611688954857,0.03698782635986353,
7038,2020-03-01,20.36148917591302,2954.22,164.74,1366.38,0.12056675302624453,1.9935611688954857,0.03698782635986353,
7039,2020-03-02,20.36148917591302,3090.23,164.74,1366.37,0.120567635413541,1.9872469510307633,0.03698782635986353,
7040,2020-03-03,20.36148917591302,3003.37,164.74,1366.3,0.12057381248627681,1.9809335149189256,0.03698782635986353,
7041,2020-03-04,19.843692452508122,3130.12,164.74,1366.29,0.12057469497690829,1.9809335149189256,0.03698782635986353,
7042,2020-03-05,19.330971010123477,3023.94,164.75,1366.29,0.12058201406729172,1.9997523526498195,0.03698782635986353,
7043,2020-03-06,19.583336830582567,2972.37,164.75,1366.29,0.12058201406729172,1.9997523526498195,0.03698782635986353,
7044,2020-03-07,19.88615509207696,2972.37,164.75,1366.29,0.12058201406729172,1.9997523526498195,0.03698782635986353,
7045,2020-03-08,20.32900430521798,2972.37,164.75,1366.29,0.12058201406729172,1.9997523526498195,0.03698782635986353,
7046,2020-03-09,20.32900430521798,2746.56,164.75,1366.29,0.12058201406729172,1.9997523526498195,0.03698782635986353,
7047,2020-03-10,20.32900430521798,2882.23,164.75,1366.29,0.12058201406729172,1.9997523526498195,0.03698782635986353,
7048,2020-03-11,20.380848998763696,2741.38,164.75,1366.29,0.12058201406729172,1.9997523526498195,0.03698782635986353,
7049,2020-03-12,20.30976918162881,2480.64,164.75,1366.27,0.12058377919444913,1.9871239321530343,0.03698782635986353,
7050,2020-03-13,20.561159386335504,2711.02,164.75,1366.27,0.12058377919444913,1.9871239321530343,0.03698782635986353,
7051,2020-03-14,21.01636401157114,2711.02,164.75,1366.27,0.12058377919444913,1.9871239321530343,0.03698782635986353,
7052,2020-03-15,20.90671871175394,2711.02,164.75,1366.27,0.12058377919444913,1.9871239321530343,0.03698782635986353,
7053,2020-03-16,20.90671871175394,2386.13,164.75,1366.17,0.12059260560545174,2.075588599752165,0.03698782635986353,
7054,2020-03-17,20.90671871175394,2529.19,164.74,1366.13,0.12058881658407325,2.0693928128872496,0.03698782635986353,
7055,2020-03-18,21.41323547947789,2398.1,164.74,1366.14,0.12058793388671732,2.0693928128872496,0.03698782635986353,
7056,2020-03-19,21.489863874281156,2409.39,164.74,1366.14,0.12058793388671732,2.0693928128872496,0.03698782635986353,
7057,2020-03-20,21.691215244245114,2304.92,164.74,1366.12,0.1205896992943519,2.0693928128872496,0.03698782635986353,
7058,2020-03-21,21.69050371633014,2304.92,164.74,1366.12,0.1205896992943519,2.0693928128872496,0.03698782635986353,
7059,2020-03-22,22.384026435181596,2304.92,164.74,1366.12,0.1205896992943519,2.0693928128872496,0.03698782635986353,
7060,2020-03-23,22.384026435181596,2237.4,164.74,1366.15,0.12058705120228379,2.0693928128872496,0.03698782635986353,
7061,2020-03-24,22.384026435181596,2447.33,164.74,1366.15,0.12058705120228379,2.0693928128872496,0.03698782635986353,
7062,2020-03-25,22.16361228004783,2475.56,164.74,1366.13,0.12058881658407325,2.0693928128872496,0.03698782635986353,
7063,2020-03-26,22.014230123145836,2630.07,164.74,1365.99,0.12060117570406811,2.0693928128872496,0.03698782635986353,
7064,2020-03-27,22.319989977120287,2541.47,164.74,1365.99,0.12060117570406811,2.0693928128872496,0.03698782635986353,
7065,2020-03-28,22.312318873103806,2541.47,164.74,1365.99,0.12060117570406811,2.0693928128872496,0.03698782635986353,
7066,2020-03-29,22.36779221462305,2541.47,164.74,1365.99,0.12060117570406811,2.0693928128872496,0.03698782635986353,
7067,2020-03-30,22.36779221462305,2626.65,164.74,1365.98,0.12060205859529423,2.0504243325280225,0.03698782635986353,
7068,2020-03-31,22.36779221462305,2584.59,164.74,1365.88,0.12061088821858436,2.0504243325280225,0.00652760400309127,
7069,2020-04-01,22.36779221462305,2470.5,164.76,1366.13,0.1206034564792516,2.062813603419422,0.00652760400309127,
7070,2020-04-02,22.514500773256742,2526.9,164.76,1366.06,0.12060963647277571,2.062813603419422,0.00652760400309127,
7071,2020-04-03,22.787811077119414,2488.65,164.76,1366.06,0.12060963647277571,2.062813603419422,0.00652760400309127,
7072,2020-04-04,22.899682394002895,2488.65,164.76,1366.06,0.12060963647277571,2.062813603419422,0.00652760400309127,
7073,2020-04-05,23.087782819995056,2488.65,164.76,1366.06,0.12060963647277571,2.062813603419422,0.00652760400309127,
7074,2020-04-06,23.033310975304204,2663.68,164.76,1365.87,0.12062641393397615,2.062813603419422,0.00652760400309127,
7075,2020-04-07,23.033310975304204,2659.41,164.76,1365.87,0.12062641393397615,2.062813603419422,0.00652760400309127,
7076,2020-04-08,23.033310975304204,2749.98,164.76,1365.87,0.12062641393397615,2.062813603419422,0.00652760400309127,
7077,2020-04-09,23.142059241311955,2789.82,164.76,1365.87,0.12062641393397615,2.062813603419422,0.00652760400309127,
7078,2020-04-10,23.21262646941571,2789.82,164.76,1365.87,0.12062641393397615,2.062813603419422,0.00652760400309127,
7079,2020-04-11,23.303416758578834,2789.82,164.76,1365.87,0.12062641393397615,2.062813603419422,0.00652760400309127,
7080,2020-04-12,23.298052744568423,2789.82,164.76,1365.87,0.12062641393397615,2.062813603419422,0.00652760400309127,
7081,2020-04-13,23.2677912524737,2761.63,164.76,1365.87,0.12062641393397615,2.062813603419422,0.00652760400309127,
7082,2020-04-14,23.2677912524737,2846.06,164.76,1365.87,0.12062641393397615,2.062813603419422,0.00652760400309127,
7083,2020-04-15,23.2677912524737,2783.36,164.76,1365.87,0.12062641393397615,2.062813603419422,0.00652760400309127,
7084,2020-04-16,22.013918267278797,2799.55,164.76,1365.89,0.1206246476656246,2.062813603419422,0.00652760400309127,
7085,2020-04-17,22.03951339184235,2874.56,164.76,1365.9,0.12062376455084559,2.062813603419422,0.00652760400309127,
7086,2020-04-18,21.896985492501273,2874.56,164.76,1365.9,0.12062376455084559,2.062813603419422,0.00652760400309127,
7087,2020-04-19,21.873211091871354,2874.56,164.76,1365.9,0.12062376455084559,2.062813603419422,0.00652760400309127,
7088,2020-04-20,21.954957357643735,2823.16,164.76,1365.9,0.12062376455084559,2.062813603419422,0.00652760400309127,
7089,2020-04-21,21.954957357643735,2736.56,164.76,1365.9,0.12062376455084559,2.062813603419422,0.00652760400309127,
7090,2020-04-22,21.954957357643735,2799.31,164.76,1365.91,0.12062288144899735,2.062813603419422,0.00652760400309127,
7091,2020-04-23,22.176392072512982,2797.8,164.76,1365.88,0.12062553079333468,2.062813603419422,0.00652760400309127,
7092,2020-04-24,21.422505316593316,2836.74,164.76,1365.88,0.12062553079333468,2.062813603419422,0.00652760400309127,
7093,2020-04-25,19.94176015095539,2836.74,164.76,1365.88,0.12062553079333468,2.062813603419422,0.00652760400309127,
7094,2020-04-26,19.947920183832622,2836.74,164.76,1365.88,0.12062553079333468,2.062813603419422,0.00652760400309127,
7095,2020-04-27,19.46898305051539,2878.48,164.76,1365.87,0.12062641393397615,2.062813603419422,0.00652760400309127,
7096,2020-04-28,19.46898305051539,2863.39,164.76,1365.87,0.12062641393397615,2.062813603419422,0.00652760400309127,
7097,2020-04-29,19.46898305051539,2939.51,164.76,1365.87,0.12062641393397615,2.062813603419422,0.00652760400309127,
7098,2020-04-30,20.546430457710386,2912.43,164.76,1365.89,0.1206246476656246,2.062813603419422,0.00652760400309127,
7099,2020-04-30,19.313218405491654,2912.43,164.76,1365.89,0.1206246476656246,2.062813603419422,0.00652760400309127,
7100,2020-05-01,20.526435903003886,2830.71,164.76,1365.89,0.1206246476656246,2.062813603419422,0.00652760400309127,
7101,2020-05-02,20.406993757154424,2830.71,164.76,1365.89,0.1206246476656246,2.062813603419422,0.00652760400309127,
7102,2020-05-03,19.79961370814229,2830.71,164.76,1365.89,0.1206246476656246,2.062813603419422,0.00652760400309127,
7103,2020-05-04,19.79961370814229,2842.74,164.76,1365.9,0.12062376455084559,2.062813603419422,0.00652760400309127,
7104,2020-05-05,19.79961370814229,2868.44,164.76,1365.91,0.12062288144899735,2.062813603419422,0.00652760400309127,
7105,2020-05-06,19.983298958620736,2848.42,164.76,1365.92,0.12062199836007964,2.062813603419422,0.00652760400309127,
7106,2020-05-07,19.539901818315712,2881.19,164.76,1365.92,0.12062199836007964,-0.024271844660206376,0.00652760400309127,
7107,2020-05-08,19.61698035879047,2929.8,164.76,1365.93,0.12062111528409214,-0.03033796492931673,0.00652760400309127,
7108,2020-05-09,19.837088006322602,2929.8,164.76,1365.93,0.12062111528409214,-0.03033796492931673,0.00652760400309127,
7109,2020-05-10,19.258901258391717,2929.8,164.76,1365.93,0.12062111528409214,-0.03033796492931673,0.00652760400309127,
7110,2020-05-11,19.258901258391717,2930.32,164.76,1365.93,0.12062111528409214,-0.03033796492931673,0.00652760400309127,
7111,2020-05-12,19.258901258391717,2870.12,164.76,1365.93,0.12062111528409214,-0.03033796492931673,0.00652760400309127,
7112,2020-05-13,19.585851146991928,2820.0,164.76,1365.93,0.12062111528409214,-0.036403349108116156,0.00652760400309127,
7113,2020-05-14,19.57673868658415,2852.5,164.76,1365.93,0.12062111528409214,-0.054595086442221774,0.00652760400309127,
7114,2020-05-15,19.735615872013597,2863.7,164.76,1365.95,0.12061934917090668,-0.04853190973065358,0.00652760400309127,
7115,2020-05-16,19.778552824638183,2863.7,164.76,1365.95,0.12061934917090668,-0.04853190973065358,0.00652760400309127,
7116,2020-05-17,20.134431252321093,2863.7,164.76,1365.95,0.12061934917090668,-0.04853190973065358,0.00652760400309127,
7117,2020-05-18,20.134431252321093,2953.91,164.76,1365.95,0.12061934917090668,-0.04853190973065358,0.00652760400309127,
7118,2020-05-19,20.134431252321093,2922.94,164.76,1365.95,0.12061934917090668,-0.054595086442221774,0.00652760400309127,
7119,2020-05-20,19.813051998083694,2971.61,158.66,1360.79,0.11659403728716407,-3.7607667111488663,0.00652760400309127,
7120,2020-05-21,19.380789629248767,2948.51,158.45,1360.59,0.11645683122762919,-3.9114614918132284,0.00652760400309127,
7121,2020-05-22,19.498509312884863,2955.45,158.44,1360.63,0.11644605807603829,-3.9175257731958846,0.00652760400309127,
7122,2020-05-23,19.598010090215695,2955.45,158.44,1360.63,0.11644605807603829,-3.9175257731958846,0.00652760400309127,
7123,2020-05-24,19.129412880538013,2955.45,158.44,1360.63,0.11644605807603829,-3.9175257731958846,0.00652760400309127,
7124,2020-05-25,19.129412880538013,2955.45,158.43,1360.63,0.11643870853942659,-3.9235900545785296,0.00652760400309127,
7125,2020-05-26,19.129412880538013,2991.77,158.42,1360.61,0.1164330704610432,-3.929654335961197,0.00652760400309127,
